AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
184001245,1053,Tongersestraat;Bilzen,7/3/2023 13:53,7/3/2023 14:25,25,13,0,0,0,0,0,0,JUMBO\teunvlassak,7/3/2023 21:11,11008,7/3/2023,VEGRDCVERS,0,0,0
184001251,5117,Schoolstraat;Reusel,7/3/2023 12:05,7/3/2023 12:50,0,0,0,0,0,0,0,0,JUMBO\teunvlassak,7/3/2023 20:39,11179,7/3/2023,VEGRDCVERS,0,0,0
184001729,6537,Speelheuvelstraat;Someren,7/3/2023 13:15,7/3/2023 14:15,0,0,0,0,0,0,0,0,JUMBO\teunvlassak,7/3/2023 21:09,11191,7/3/2023,VEGRDCDKW4,0,0,0
184001730,3657,Dr Schaepmanstraat;Stramproy,7/3/2023 12:05,7/3/2023 12:25,10,20,0,0,0,0,2,0,JUMBO\teunvlassak,7/3/2023 21:08,11191,7/3/2023,VEGRDCDKW4,0,0,0
184001791,3487,Kerkstraat;Panningen,7/3/2023 12:56,7/3/2023 12:56,16,10,2,0,0,0,5,0,JUMBO\teunvlassak,7/3/2023 21:09,11194,7/3/2023,VEGRDCDKW6,0,0,0
184001792,3188,Wieënpassage;Venlo,7/3/2023 13:56,7/3/2023 14:15,0,11,0,0,0,0,2,0,JUMBO\teunvlassak,7/3/2023 21:09,11194,7/3/2023,VEGRDCDKW6,0,0,0
184001869,3767,Raadhuisstraat;Maurik,7/3/2023 14:01,7/3/2023 13:15,20,10,1,0,0,0,5,0,JUMBO\teunvlassak,7/3/2023 20:28,11153,7/3/2023,VEGRDCVERS,0,0,0
184001870,4705,Raadhuisstraat;Vught,7/3/2023 12:21,7/3/2023 12:48,36,18,1,0,0,1,8,0,JUMBO\teunvlassak,7/3/2023 18:50,11082,7/3/2023,VEGRDCVERS,0,0,0
184001871,4651,Europaplein;Gennep,7/3/2023 13:08,7/3/2023 13:20,25,14,1,0,0,10,8,0,JUMBO\teunvlassak,7/3/2023 18:59,11067,7/3/2023,VEGRDCVERS,0,0,0
184001872,4836,"Burg van Erpstraat,Berghem",7/3/2023 12:13,7/3/2023 12:30,0,13,1,0,0,0,5,0,JUMBO\teunvlassak,7/3/2023 18:55,11101,7/3/2023,VEGRDCVERS,0,0,0
184001873,1003,de Koel;Pelt,7/3/2023 13:16,7/3/2023 13:48,40,17,1,0,0,20,0,0,JUMBO\teunvlassak,7/3/2023 20:30,11059,7/3/2023,VEGRDCVERS,0,0,0
184001874,4748,de Eglantier;Apeldoorn,7/3/2023 14:00,7/3/2023 15:10,20,14,0,0,0,10,7,0,JUMBO\teunvlassak,7/3/2023 20:27,11069,7/3/2023,VEGRDCVERS,0,0,0
184001875,3172,Kastelenplein;Eindhoven,7/3/2023 12:41,7/3/2023 13:19,40,10,0,0,0,11,5,0,JUMBO\teunvlassak,7/3/2023 18:49,11033,7/3/2023,VEGRDCVERS,0,0,0
184001876,4614,Geldropseweg;Eindhoven,7/3/2023 12:49,7/3/2023 13:00,11,13,1,0,0,20,5,0,JUMBO\teunvlassak,7/3/2023 18:55,11080,7/3/2023,VEGRDCVERS,0,0,0
184001877,5087,2E Haagstraat;Helmond,7/3/2023 13:20,7/3/2023 13:42,26,12,1,0,0,10,10,0,JUMBO\teunvlassak,7/3/2023 20:27,11155,7/3/2023,VEGRDCVERS,0,0,0
184001879,4902,Pieter Christiaanstr;St. Oedenrode,7/3/2023 14:40,7/3/2023 15:00,15,12,1,0,0,10,6,0,JUMBO\teunvlassak,7/3/2023 20:29,11075,7/3/2023,VEGRDCVERS,0,0,0
184001880,6375,Muldersplein;Belfeld,7/3/2023 14:00,7/3/2023 14:00,11,10,3,0,0,0,6,0,JUMBO\teunvlassak,7/3/2023 20:38,11134,7/3/2023,VEGRDCVERS,0,0,0
184001881,3755,Voltastraat;Maastricht,7/3/2023 14:56,7/3/2023 15:40,15,9,1,0,0,7,9,0,JUMBO\teunvlassak,7/3/2023 20:32,11051,7/3/2023,VEGRDCVERS,0,0,0
184001882,7113,Kerkstraat;Meijel,7/3/2023 13:15,7/3/2023 13:35,20,13,1,0,0,10,5,0,JUMBO\teunvlassak,7/3/2023 20:30,11129,7/3/2023,VEGRDCVERS,0,0,0
184001883,4897,Rooiseheide;Schijndel,7/3/2023 13:29,7/3/2023 13:50,40,17,0,0,0,11,7,0,JUMBO\MarcelVanLieshout,7/4/2023 9:28,11043,7/3/2023,VEGRDCVERS,0,0,0
