Vestiging;Naam vestiging;Datum;Afzet CE Totaal
3779;Doorn - Plein 1923 26;13-04-2024;1132
3779;Doorn - Plein 1923 26;14-04-2024;514
3780;Naaldwijk - Patijnenburg 43;08-04-2024;1553
3780;Naaldwijk - Patijnenburg 43;09-04-2024;1368
3780;Naaldwijk - Patijnenburg 43;10-04-2024;1828
3780;Naaldwijk - Patijnenburg 43;11-04-2024;1676
3780;Naaldwijk - Patijnenburg 43;12-04-2024;2423
3780;Naaldwijk - Patijnenburg 43;13-04-2024;2873
3780;Naaldwijk - Patijnenburg 43;14-04-2024;2085
3781;Gilze - Lange Wagenstraat 2;08-04-2024;815
3781;Gilze - Lange Wagenstraat 2;09-04-2024;819
3781;Gilze - Lange Wagenstraat 2;10-04-2024;836
3781;Gilze - Lange Wagenstraat 2;11-04-2024;780
3781;Gilze - Lange Wagenstraat 2;12-04-2024;1160
3781;Gilze - Lange Wagenstraat 2;13-04-2024;1413
3781;Gilze - Lange Wagenstraat 2;14-04-2024;733
3782;Loosdrecht - Nootweg 45;08-04-2024;807
3782;Loosdrecht - Nootweg 45;09-04-2024;595
3782;Loosdrecht - Nootweg 45;10-04-2024;837
3782;Loosdrecht - Nootweg 45;11-04-2024;663
3782;Loosdrecht - Nootweg 45;12-04-2024;1059
3782;Loosdrecht - Nootweg 45;13-04-2024;1145
3782;Loosdrecht - Nootweg 45;14-04-2024;657
3783;Dinxperlo - Heelweg 73;08-04-2024;570
3783;Dinxperlo - Heelweg 73;09-04-2024;471
3783;Dinxperlo - Heelweg 73;10-04-2024;469
3783;Dinxperlo - Heelweg 73;11-04-2024;543
3783;Dinxperlo - Heelweg 73;12-04-2024;741
3783;Dinxperlo - Heelweg 73;13-04-2024;917
3783;Dinxperlo - Heelweg 73;14-04-2024;933
3809;Teteringen - Scheperij 7;08-04-2024;970
3809;Teteringen - Scheperij 7;09-04-2024;700
3809;Teteringen - Scheperij 7;10-04-2024;804
3809;Teteringen - Scheperij 7;11-04-2024;991
3809;Teteringen - Scheperij 7;12-04-2024;1414
3809;Teteringen - Scheperij 7;13-04-2024;1445
3809;Teteringen - Scheperij 7;14-04-2024;884
3810;Scheemda - Vredenhovenstraat 3;08-04-2024;818
3810;Scheemda - Vredenhovenstraat 3;09-04-2024;798
3810;Scheemda - Vredenhovenstraat 3;10-04-2024;845
3810;Scheemda - Vredenhovenstraat 3;11-04-2024;953
3810;Scheemda - Vredenhovenstraat 3;12-04-2024;1273
3810;Scheemda - Vredenhovenstraat 3;13-04-2024;1182
3810;Scheemda - Vredenhovenstraat 3;14-04-2024;592
3811;Sliedrecht - Populierenhof 84;08-04-2024;789
3811;Sliedrecht - Populierenhof 84;09-04-2024;779
3811;Sliedrecht - Populierenhof 84;10-04-2024;959
3811;Sliedrecht - Populierenhof 84;11-04-2024;1087
3811;Sliedrecht - Populierenhof 84;12-04-2024;1486
3811;Sliedrecht - Populierenhof 84;13-04-2024;1430
3811;Sliedrecht - Populierenhof 84;14-04-2024;11
3812;Maarheeze - Smits van Oyenlaan 2G;08-04-2024;507
3812;Maarheeze - Smits van Oyenlaan 2G;09-04-2024;487
3812;Maarheeze - Smits van Oyenlaan 2G;10-04-2024;553
3812;Maarheeze - Smits van Oyenlaan 2G;11-04-2024;511
3812;Maarheeze - Smits van Oyenlaan 2G;12-04-2024;594
3812;Maarheeze - Smits van Oyenlaan 2G;13-04-2024;687
3812;Maarheeze - Smits van Oyenlaan 2G;14-04-2024;502
3814;Geffen - Aloysiusplein 1;08-04-2024;486
3814;Geffen - Aloysiusplein 1;09-04-2024;443
3814;Geffen - Aloysiusplein 1;10-04-2024;500
3814;Geffen - Aloysiusplein 1;11-04-2024;493
3814;Geffen - Aloysiusplein 1;12-04-2024;703
3814;Geffen - Aloysiusplein 1;13-04-2024;729
3814;Geffen - Aloysiusplein 1;14-04-2024;411
3815;Hedel - Kasteellaan 5;08-04-2024;560
3815;Hedel - Kasteellaan 5;09-04-2024;462
3815;Hedel - Kasteellaan 5;10-04-2024;526
3815;Hedel - Kasteellaan 5;11-04-2024;614
3815;Hedel - Kasteellaan 5;12-04-2024;837
3815;Hedel - Kasteellaan 5;13-04-2024;1008
3815;Hedel - Kasteellaan 5;14-04-2024;466
3817;Blerick - Laurentiusplein 7;08-04-2024;1069
3817;Blerick - Laurentiusplein 7;09-04-2024;738
3817;Blerick - Laurentiusplein 7;10-04-2024;827
3817;Blerick - Laurentiusplein 7;11-04-2024;849
3817;Blerick - Laurentiusplein 7;12-04-2024;1302
3817;Blerick - Laurentiusplein 7;13-04-2024;1329
3817;Blerick - Laurentiusplein 7;14-04-2024;942
3818;Molenaarsgraaf - Dorpsstraat 5;08-04-2024;443
3818;Molenaarsgraaf - Dorpsstraat 5;09-04-2024;379
3818;Molenaarsgraaf - Dorpsstraat 5;10-04-2024;446
3818;Molenaarsgraaf - Dorpsstraat 5;11-04-2024;420
3818;Molenaarsgraaf - Dorpsstraat 5;12-04-2024;543
3818;Molenaarsgraaf - Dorpsstraat 5;13-04-2024;716
3818;Molenaarsgraaf - Dorpsstraat 5;14-04-2024;4
3819;Aalst - Hortensialaan 2;08-04-2024;516
3819;Aalst - Hortensialaan 2;09-04-2024;440
3819;Aalst - Hortensialaan 2;10-04-2024;573
3819;Aalst - Hortensialaan 2;11-04-2024;460
3819;Aalst - Hortensialaan 2;12-04-2024;748
3819;Aalst - Hortensialaan 2;13-04-2024;680
3819;Aalst - Hortensialaan 2;14-04-2024;429
3821;Beuningen - Thorbeckeplein 14;08-04-2024;7
3821;Beuningen - Thorbeckeplein 14;09-04-2024;51
3821;Beuningen - Thorbeckeplein 14;10-04-2024;11
3821;Beuningen - Thorbeckeplein 14;11-04-2024;8
3821;Beuningen - Thorbeckeplein 14;12-04-2024;1549
3821;Beuningen - Thorbeckeplein 14;13-04-2024;1545
3821;Beuningen - Thorbeckeplein 14;14-04-2024;850
3822;Zaltbommel - Fiep Westendorpplein 12;08-04-2024;1176
3822;Zaltbommel - Fiep Westendorpplein 12;09-04-2024;1001
3822;Zaltbommel - Fiep Westendorpplein 12;10-04-2024;1176
3822;Zaltbommel - Fiep Westendorpplein 12;11-04-2024;1043
3822;Zaltbommel - Fiep Westendorpplein 12;12-04-2024;1489
3822;Zaltbommel - Fiep Westendorpplein 12;13-04-2024;1611
3822;Zaltbommel - Fiep Westendorpplein 12;14-04-2024;542
3823;Vianen - Lijnbaan 7;08-04-2024;553
3823;Vianen - Lijnbaan 7;09-04-2024;516
3823;Vianen - Lijnbaan 7;10-04-2024;571
3823;Vianen - Lijnbaan 7;11-04-2024;657
3823;Vianen - Lijnbaan 7;12-04-2024;865
3823;Vianen - Lijnbaan 7;13-04-2024;767
3823;Vianen - Lijnbaan 7;14-04-2024;359
3825;Den Bosch - Rivierenplein 26;08-04-2024;906
3825;Den Bosch - Rivierenplein 26;09-04-2024;971
3825;Den Bosch - Rivierenplein 26;10-04-2024;1044
3825;Den Bosch - Rivierenplein 26;11-04-2024;925
3825;Den Bosch - Rivierenplein 26;12-04-2024;1238
3825;Den Bosch - Rivierenplein 26;13-04-2024;1065
3825;Den Bosch - Rivierenplein 26;14-04-2024;777
4602;Dongen - Mgr. Schaepmanlaan 8;08-04-2024;1420
4602;Dongen - Mgr. Schaepmanlaan 8;09-04-2024;1156
4602;Dongen - Mgr. Schaepmanlaan 8;10-04-2024;1398
4602;Dongen - Mgr. Schaepmanlaan 8;11-04-2024;1395
4602;Dongen - Mgr. Schaepmanlaan 8;12-04-2024;2062
4602;Dongen - Mgr. Schaepmanlaan 8;13-04-2024;2198
4602;Dongen - Mgr. Schaepmanlaan 8;14-04-2024;1582
4604;Stein - Raadhuisplein 42;08-04-2024;1097
4604;Stein - Raadhuisplein 42;09-04-2024;946
4604;Stein - Raadhuisplein 42;10-04-2024;931
4604;Stein - Raadhuisplein 42;11-04-2024;1100
4604;Stein - Raadhuisplein 42;12-04-2024;1489
4604;Stein - Raadhuisplein 42;13-04-2024;1663
4604;Stein - Raadhuisplein 42;14-04-2024;998
4605;Ede - Bellestein 63;08-04-2024;1154
4605;Ede - Bellestein 63;09-04-2024;960
4605;Ede - Bellestein 63;10-04-2024;1081
4605;Ede - Bellestein 63;11-04-2024;1065
4605;Ede - Bellestein 63;12-04-2024;1305
4605;Ede - Bellestein 63;13-04-2024;1483
4605;Ede - Bellestein 63;14-04-2024;847
4606;Capelle ad IJssel - Koperwiek 35;08-04-2024;1402
4606;Capelle ad IJssel - Koperwiek 35;09-04-2024;1282
4606;Capelle ad IJssel - Koperwiek 35;10-04-2024;1528
4606;Capelle ad IJssel - Koperwiek 35;11-04-2024;1618
4606;Capelle ad IJssel - Koperwiek 35;12-04-2024;1794
4606;Capelle ad IJssel - Koperwiek 35;13-04-2024;2174
4606;Capelle ad IJssel - Koperwiek 35;14-04-2024;1334
4608;Uden - Drossaard 14-18;08-04-2024;1808
4608;Uden - Drossaard 14-18;09-04-2024;1750
4608;Uden - Drossaard 14-18;10-04-2024;1848
4608;Uden - Drossaard 14-18;11-04-2024;1929
4608;Uden - Drossaard 14-18;12-04-2024;2704
4608;Uden - Drossaard 14-18;13-04-2024;2630
4608;Uden - Drossaard 14-18;14-04-2024;1841
4609;Leiden - Stationsplein 210;08-04-2024;2507
4609;Leiden - Stationsplein 210;09-04-2024;2049
4609;Leiden - Stationsplein 210;10-04-2024;2325
4609;Leiden - Stationsplein 210;11-04-2024;2324
4609;Leiden - Stationsplein 210;12-04-2024;2682
4609;Leiden - Stationsplein 210;13-04-2024;2460
4609;Leiden - Stationsplein 210;14-04-2024;1916
4610;Druten - Marktpassage 15;08-04-2024;553
4610;Druten - Marktpassage 15;09-04-2024;517
4610;Druten - Marktpassage 15;10-04-2024;589
4610;Druten - Marktpassage 15;11-04-2024;611
4610;Druten - Marktpassage 15;12-04-2024;998
4610;Druten - Marktpassage 15;13-04-2024;818
4610;Druten - Marktpassage 15;14-04-2024;410
4611;Eindhoven - Biarritzplein 37;08-04-2024;1422
4611;Eindhoven - Biarritzplein 37;09-04-2024;1290
4611;Eindhoven - Biarritzplein 37;10-04-2024;1461
4611;Eindhoven - Biarritzplein 37;11-04-2024;1394
4611;Eindhoven - Biarritzplein 37;12-04-2024;1860
4611;Eindhoven - Biarritzplein 37;13-04-2024;1767
4611;Eindhoven - Biarritzplein 37;14-04-2024;1201
4612;Spijkenisse - Hadewijchplaat 32;08-04-2024;1514
4612;Spijkenisse - Hadewijchplaat 32;09-04-2024;1250
4612;Spijkenisse - Hadewijchplaat 32;10-04-2024;1622
4612;Spijkenisse - Hadewijchplaat 32;11-04-2024;1678
4612;Spijkenisse - Hadewijchplaat 32;12-04-2024;2274
4612;Spijkenisse - Hadewijchplaat 32;13-04-2024;2386
4612;Spijkenisse - Hadewijchplaat 32;14-04-2024;1489
4613;Zwolle - De Dobbe 3;08-04-2024;1087
4613;Zwolle - De Dobbe 3;09-04-2024;1120
4613;Zwolle - De Dobbe 3;10-04-2024;1090
4613;Zwolle - De Dobbe 3;11-04-2024;1131
4613;Zwolle - De Dobbe 3;12-04-2024;1671
4613;Zwolle - De Dobbe 3;13-04-2024;1765
4613;Zwolle - De Dobbe 3;14-04-2024;1297
4614;Eindhoven - Geldropseweg 103;08-04-2024;1501
4614;Eindhoven - Geldropseweg 103;09-04-2024;1279
4614;Eindhoven - Geldropseweg 103;10-04-2024;1401
4614;Eindhoven - Geldropseweg 103;11-04-2024;1295
4614;Eindhoven - Geldropseweg 103;12-04-2024;1811
4614;Eindhoven - Geldropseweg 103;13-04-2024;1882
4614;Eindhoven - Geldropseweg 103;14-04-2024;1320
4615;Veghel - De Bunders 68;08-04-2024;1246
4615;Veghel - De Bunders 68;09-04-2024;1043
4615;Veghel - De Bunders 68;10-04-2024;1148
4615;Veghel - De Bunders 68;11-04-2024;1136
4615;Veghel - De Bunders 68;12-04-2024;1295
4615;Veghel - De Bunders 68;13-04-2024;1388
4615;Veghel - De Bunders 68;14-04-2024;743
4616;Lochem - Prins Bernhardweg 24;08-04-2024;502
4616;Lochem - Prins Bernhardweg 24;09-04-2024;449
4616;Lochem - Prins Bernhardweg 24;10-04-2024;558
4616;Lochem - Prins Bernhardweg 24;11-04-2024;453
4616;Lochem - Prins Bernhardweg 24;12-04-2024;733
4616;Lochem - Prins Bernhardweg 24;13-04-2024;838
4616;Lochem - Prins Bernhardweg 24;14-04-2024;344
4617;Nijverdal - Grotestraat 135;08-04-2024;548
4617;Nijverdal - Grotestraat 135;09-04-2024;487
4617;Nijverdal - Grotestraat 135;10-04-2024;647
4617;Nijverdal - Grotestraat 135;11-04-2024;614
4617;Nijverdal - Grotestraat 135;12-04-2024;724
4617;Nijverdal - Grotestraat 135;13-04-2024;950
4617;Nijverdal - Grotestraat 135;14-04-2024;321
4620;Breda - Belcrumweg 5-7;08-04-2024;1031
4620;Breda - Belcrumweg 5-7;09-04-2024;1038
4620;Breda - Belcrumweg 5-7;10-04-2024;995
4620;Breda - Belcrumweg 5-7;11-04-2024;1001
4620;Breda - Belcrumweg 5-7;12-04-2024;1351
4620;Breda - Belcrumweg 5-7;13-04-2024;1557
4620;Breda - Belcrumweg 5-7;14-04-2024;1114
4621;Enschede - Brouwerijplein 55;08-04-2024;1113
4621;Enschede - Brouwerijplein 55;09-04-2024;1072
4621;Enschede - Brouwerijplein 55;10-04-2024;1268
4621;Enschede - Brouwerijplein 55;11-04-2024;1101
4621;Enschede - Brouwerijplein 55;12-04-2024;1567
4621;Enschede - Brouwerijplein 55;13-04-2024;1604
4621;Enschede - Brouwerijplein 55;14-04-2024;829
4622;Utrecht - Franciscusdreef 88;08-04-2024;1791
4622;Utrecht - Franciscusdreef 88;09-04-2024;1582
4622;Utrecht - Franciscusdreef 88;10-04-2024;1927
4622;Utrecht - Franciscusdreef 88;11-04-2024;1938
4622;Utrecht - Franciscusdreef 88;12-04-2024;2639
4622;Utrecht - Franciscusdreef 88;13-04-2024;2578
4622;Utrecht - Franciscusdreef 88;14-04-2024;1914
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;08-04-2024;697
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;09-04-2024;503
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;10-04-2024;648
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;11-04-2024;621
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;12-04-2024;942
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;13-04-2024;934
4623;Ouderkerk aan de Amstel - Sluisplein 41-46;14-04-2024;551
4624;Utrecht - Ina Boudier Bakkerhof 64;08-04-2024;1681
4624;Utrecht - Ina Boudier Bakkerhof 64;09-04-2024;1622
4624;Utrecht - Ina Boudier Bakkerhof 64;10-04-2024;1570
4624;Utrecht - Ina Boudier Bakkerhof 64;11-04-2024;1919
4624;Utrecht - Ina Boudier Bakkerhof 64;12-04-2024;2841
4624;Utrecht - Ina Boudier Bakkerhof 64;13-04-2024;2192
4624;Utrecht - Ina Boudier Bakkerhof 64;14-04-2024;1569
4629;Bunschoten-Spakenburg - de Ziel 45-51;08-04-2024;795
4629;Bunschoten-Spakenburg - de Ziel 45-51;09-04-2024;572
4629;Bunschoten-Spakenburg - de Ziel 45-51;10-04-2024;902
4629;Bunschoten-Spakenburg - de Ziel 45-51;11-04-2024;1014
4629;Bunschoten-Spakenburg - de Ziel 45-51;12-04-2024;1282
4629;Bunschoten-Spakenburg - de Ziel 45-51;13-04-2024;1646
4629;Bunschoten-Spakenburg - de Ziel 45-51;14-04-2024;
4630;Veenendaal - Ronde Erf 66;08-04-2024;940
4630;Veenendaal - Ronde Erf 66;09-04-2024;668
4630;Veenendaal - Ronde Erf 66;10-04-2024;885
4630;Veenendaal - Ronde Erf 66;11-04-2024;1045
4630;Veenendaal - Ronde Erf 66;12-04-2024;1283
4630;Veenendaal - Ronde Erf 66;13-04-2024;1333
4630;Veenendaal - Ronde Erf 66;14-04-2024;4
4631;Laren - Plein 1945 3;08-04-2024;563
4631;Laren - Plein 1945 3;09-04-2024;480
4631;Laren - Plein 1945 3;10-04-2024;463
4631;Laren - Plein 1945 3;11-04-2024;392
4631;Laren - Plein 1945 3;12-04-2024;703
4631;Laren - Plein 1945 3;13-04-2024;685
4631;Laren - Plein 1945 3;14-04-2024;326
4632;Emmen - Wilhelminastraat 7;08-04-2024;938
4632;Emmen - Wilhelminastraat 7;09-04-2024;884
4632;Emmen - Wilhelminastraat 7;10-04-2024;949
4632;Emmen - Wilhelminastraat 7;11-04-2024;982
4632;Emmen - Wilhelminastraat 7;12-04-2024;1077
4632;Emmen - Wilhelminastraat 7;13-04-2024;1138
4632;Emmen - Wilhelminastraat 7;14-04-2024;741
4633;Rotterdam - Schiedamseweg 62;08-04-2024;2604
4633;Rotterdam - Schiedamseweg 62;09-04-2024;2563
4633;Rotterdam - Schiedamseweg 62;10-04-2024;2789
4633;Rotterdam - Schiedamseweg 62;11-04-2024;2598
4633;Rotterdam - Schiedamseweg 62;12-04-2024;2899
4633;Rotterdam - Schiedamseweg 62;13-04-2024;3143
4633;Rotterdam - Schiedamseweg 62;14-04-2024;2740
4635;Den Haag - Laakweg 126;08-04-2024;2100
4635;Den Haag - Laakweg 126;09-04-2024;1870
4635;Den Haag - Laakweg 126;10-04-2024;1985
4635;Den Haag - Laakweg 126;11-04-2024;1735
4635;Den Haag - Laakweg 126;12-04-2024;2210
4635;Den Haag - Laakweg 126;13-04-2024;2587
4635;Den Haag - Laakweg 126;14-04-2024;2326
4636;Venlo - Tegelpoort 1;08-04-2024;1583
4636;Venlo - Tegelpoort 1;09-04-2024;1267
4636;Venlo - Tegelpoort 1;10-04-2024;1559
4636;Venlo - Tegelpoort 1;11-04-2024;1396
4636;Venlo - Tegelpoort 1;12-04-2024;1798
4636;Venlo - Tegelpoort 1;13-04-2024;2656
4636;Venlo - Tegelpoort 1;14-04-2024;2133
4639;Nijverdal - Kuperserf 13;08-04-2024;690
4639;Nijverdal - Kuperserf 13;09-04-2024;545
4639;Nijverdal - Kuperserf 13;10-04-2024;705
4639;Nijverdal - Kuperserf 13;11-04-2024;615
4639;Nijverdal - Kuperserf 13;12-04-2024;1025
4639;Nijverdal - Kuperserf 13;13-04-2024;1120
4639;Nijverdal - Kuperserf 13;14-04-2024;442
4641;Rotterdam - Botersloot 13-19;08-04-2024;1766
4641;Rotterdam - Botersloot 13-19;09-04-2024;1669
4641;Rotterdam - Botersloot 13-19;10-04-2024;1654
4641;Rotterdam - Botersloot 13-19;11-04-2024;1862
4641;Rotterdam - Botersloot 13-19;12-04-2024;2254
4641;Rotterdam - Botersloot 13-19;13-04-2024;3141
4641;Rotterdam - Botersloot 13-19;14-04-2024;3520
4643;Kortenhoef - Curtevenneweg 2;08-04-2024;604
4643;Kortenhoef - Curtevenneweg 2;09-04-2024;478
4643;Kortenhoef - Curtevenneweg 2;10-04-2024;665
4643;Kortenhoef - Curtevenneweg 2;11-04-2024;724
4643;Kortenhoef - Curtevenneweg 2;12-04-2024;950
4643;Kortenhoef - Curtevenneweg 2;13-04-2024;1109
4643;Kortenhoef - Curtevenneweg 2;14-04-2024;406
4644;Delfzijl - de Wending 11;08-04-2024;1194
4644;Delfzijl - de Wending 11;09-04-2024;982
4644;Delfzijl - de Wending 11;10-04-2024;1151
4644;Delfzijl - de Wending 11;11-04-2024;1189
4644;Delfzijl - de Wending 11;12-04-2024;1695
4644;Delfzijl - de Wending 11;13-04-2024;1393
4644;Delfzijl - de Wending 11;14-04-2024;888
4645;Velp - IJsselstraat 30;08-04-2024;1071
4645;Velp - IJsselstraat 30;09-04-2024;830
4645;Velp - IJsselstraat 30;10-04-2024;886
4645;Velp - IJsselstraat 30;11-04-2024;874
4645;Velp - IJsselstraat 30;12-04-2024;1220
4645;Velp - IJsselstraat 30;13-04-2024;1269
4645;Velp - IJsselstraat 30;14-04-2024;688
4647;Barendrecht - Onderlangs 44;08-04-2024;839
4647;Barendrecht - Onderlangs 44;09-04-2024;856
4647;Barendrecht - Onderlangs 44;10-04-2024;878
4647;Barendrecht - Onderlangs 44;11-04-2024;948
4647;Barendrecht - Onderlangs 44;12-04-2024;1214
4647;Barendrecht - Onderlangs 44;13-04-2024;1324
4647;Barendrecht - Onderlangs 44;14-04-2024;819
4648;Breda - Cypresstraat 21;08-04-2024;1665
4648;Breda - Cypresstraat 21;09-04-2024;1445
4648;Breda - Cypresstraat 21;10-04-2024;1757
4648;Breda - Cypresstraat 21;11-04-2024;1461
4648;Breda - Cypresstraat 21;12-04-2024;1716
4648;Breda - Cypresstraat 21;13-04-2024;1959
4648;Breda - Cypresstraat 21;14-04-2024;1414
4651;Gennep - Europaplein 10B;08-04-2024;451
4651;Gennep - Europaplein 10B;09-04-2024;473
4651;Gennep - Europaplein 10B;10-04-2024;461
4651;Gennep - Europaplein 10B;11-04-2024;446
4651;Gennep - Europaplein 10B;12-04-2024;776
4651;Gennep - Europaplein 10B;13-04-2024;748
4651;Gennep - Europaplein 10B;14-04-2024;517
4652;Sliedrecht - Kerkbuurt 41;08-04-2024;739
4652;Sliedrecht - Kerkbuurt 41;09-04-2024;623
4652;Sliedrecht - Kerkbuurt 41;10-04-2024;776
4652;Sliedrecht - Kerkbuurt 41;11-04-2024;865
4652;Sliedrecht - Kerkbuurt 41;12-04-2024;1167
4652;Sliedrecht - Kerkbuurt 41;13-04-2024;1335
4652;Sliedrecht - Kerkbuurt 41;14-04-2024;19
4653;Dordrecht - Slangenburg 5;08-04-2024;754
4653;Dordrecht - Slangenburg 5;09-04-2024;695
4653;Dordrecht - Slangenburg 5;10-04-2024;805
4653;Dordrecht - Slangenburg 5;11-04-2024;607
4653;Dordrecht - Slangenburg 5;12-04-2024;975
4653;Dordrecht - Slangenburg 5;13-04-2024;979
4653;Dordrecht - Slangenburg 5;14-04-2024;548
4654;Kampen - Penningkruid 25;08-04-2024;978
4654;Kampen - Penningkruid 25;09-04-2024;929
4654;Kampen - Penningkruid 25;10-04-2024;936
4654;Kampen - Penningkruid 25;11-04-2024;1144
4654;Kampen - Penningkruid 25;12-04-2024;1425
4654;Kampen - Penningkruid 25;13-04-2024;1641
4654;Kampen - Penningkruid 25;14-04-2024;598
4655;Voorthuizen - Hoofdstraat 155C;08-04-2024;792
4655;Voorthuizen - Hoofdstraat 155C;09-04-2024;596
4655;Voorthuizen - Hoofdstraat 155C;10-04-2024;728
4655;Voorthuizen - Hoofdstraat 155C;11-04-2024;786
4655;Voorthuizen - Hoofdstraat 155C;12-04-2024;1110
4655;Voorthuizen - Hoofdstraat 155C;13-04-2024;979
4656;Roosendaal - Van Beethovenlaan 7;08-04-2024;2574
4656;Roosendaal - Van Beethovenlaan 7;09-04-2024;2265
4656;Roosendaal - Van Beethovenlaan 7;10-04-2024;2491
4656;Roosendaal - Van Beethovenlaan 7;11-04-2024;2353
4656;Roosendaal - Van Beethovenlaan 7;12-04-2024;3080
4656;Roosendaal - Van Beethovenlaan 7;13-04-2024;3283
4656;Roosendaal - Van Beethovenlaan 7;14-04-2024;2019
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;08-04-2024;468
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;09-04-2024;384
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;10-04-2024;490
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;11-04-2024;363
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;12-04-2024;680
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;13-04-2024;664
4657;Hazerswoude Rijndijk - Da Costasingel 34-36;14-04-2024;294
4661;Helmond - Azalealaan 64;08-04-2024;1806
4661;Helmond - Azalealaan 64;09-04-2024;1571
4661;Helmond - Azalealaan 64;10-04-2024;1674
4661;Helmond - Azalealaan 64;11-04-2024;1622
4661;Helmond - Azalealaan 64;12-04-2024;1967
4661;Helmond - Azalealaan 64;13-04-2024;2311
4661;Helmond - Azalealaan 64;14-04-2024;1965
4663;Zuidlaren - Stationsweg 8;08-04-2024;547
4663;Zuidlaren - Stationsweg 8;09-04-2024;583
4663;Zuidlaren - Stationsweg 8;10-04-2024;586
4663;Zuidlaren - Stationsweg 8;11-04-2024;601
4663;Zuidlaren - Stationsweg 8;12-04-2024;1031
4663;Zuidlaren - Stationsweg 8;13-04-2024;854
4663;Zuidlaren - Stationsweg 8;14-04-2024;493
4664;Nieuwegein - Laag Raadstede 1;08-04-2024;782
4664;Nieuwegein - Laag Raadstede 1;09-04-2024;723
4664;Nieuwegein - Laag Raadstede 1;10-04-2024;781
4664;Nieuwegein - Laag Raadstede 1;11-04-2024;806
4664;Nieuwegein - Laag Raadstede 1;12-04-2024;1388
4664;Nieuwegein - Laag Raadstede 1;13-04-2024;1390
4664;Nieuwegein - Laag Raadstede 1;14-04-2024;664
4665;Groesbeek - De Meent 1;08-04-2024;592
4665;Groesbeek - De Meent 1;09-04-2024;436
4665;Groesbeek - De Meent 1;10-04-2024;623
4665;Groesbeek - De Meent 1;11-04-2024;690
4665;Groesbeek - De Meent 1;12-04-2024;925
4665;Groesbeek - De Meent 1;13-04-2024;784
4665;Groesbeek - De Meent 1;14-04-2024;533
4666;Schoorl - Heereweg 3;08-04-2024;623
4666;Schoorl - Heereweg 3;09-04-2024;551
4666;Schoorl - Heereweg 3;10-04-2024;557
4666;Schoorl - Heereweg 3;11-04-2024;584
4666;Schoorl - Heereweg 3;12-04-2024;819
4666;Schoorl - Heereweg 3;13-04-2024;991
4666;Schoorl - Heereweg 3;14-04-2024;630
4667;Dordrecht - Merwedestraat 50;08-04-2024;1513
4667;Dordrecht - Merwedestraat 50;09-04-2024;1270
4667;Dordrecht - Merwedestraat 50;10-04-2024;1509
4667;Dordrecht - Merwedestraat 50;11-04-2024;1419
4667;Dordrecht - Merwedestraat 50;12-04-2024;1860
4667;Dordrecht - Merwedestraat 50;13-04-2024;2165
4667;Dordrecht - Merwedestraat 50;14-04-2024;1562
4670;s-Heerenberg - Stadsplein 71;08-04-2024;676
4670;s-Heerenberg - Stadsplein 71;09-04-2024;453
